"","access1-0.1.rcp45","access1-0.1.rcp85","access1-3.1.rcp45","access1-3.1.rcp85","bcc-csm1-1.1.rcp45","bcc-csm1-1.1.rcp85","bcc-csm1-1-m.1.rcp45","bcc-csm1-1-m.1.rcp85","canesm2.1.rcp45","canesm2.1.rcp85","ccsm4.6.rcp45","ccsm4.6.rcp85","cesm1-bgc.1.rcp45","cesm1-bgc.1.rcp85","cesm1-cam5.1.rcp45","cesm1-cam5.1.rcp85","cmcc-cm.1.rcp45","cmcc-cm.1.rcp85","cnrm-cm5.1.rcp45","cnrm-cm5.1.rcp85","csiro-mk3-6-0.1.rcp45","csiro-mk3-6-0.1.rcp85","ec-earth.8.rcp45","ec-earth.2.rcp85","fgoals-g2.1.rcp45","fgoals-g2.1.rcp85","gfdl-cm3.1.rcp45","gfdl-cm3.1.rcp85","gfdl-esm2g.1.rcp45","gfdl-esm2g.1.rcp85","gfdl-esm2m.1.rcp45","gfdl-esm2m.1.rcp85","giss-e2-r.6.rcp45","giss-e2-r.2.rcp85","hadgem2-ao.1.rcp45","hadgem2-ao.1.rcp85","hadgem2-cc.1.rcp45","hadgem2-cc.1.rcp85","hadgem2-es.1.rcp45","hadgem2-es.1.rcp85","inmcm4.1.rcp45","inmcm4.1.rcp85","ipsl-cm5a-lr.1.rcp45","ipsl-cm5a-lr.1.rcp85","ipsl-cm5a-mr.1.rcp45","ipsl-cm5a-mr.1.rcp85","miroc-esm.1.rcp45","miroc-esm.1.rcp85","miroc-esm-chem.1.rcp45","miroc-esm-chem.1.rcp85","miroc5.1.rcp45","miroc5.1.rcp85","mpi-esm-lr.1.rcp45","mpi-esm-lr.1.rcp85","mpi-esm-mr.1.rcp45","mpi-esm-mr.1.rcp85","mri-cgcm3.1.rcp45","mri-cgcm3.1.rcp85","noresm1-m.1.rcp45","noresm1-m.1.rcp85","cmcc-cms.1.rcp45","cmcc-cms.1.rcp85","giss-e2-h.6.rcp45","giss-e2-h.2.rcp85"
"2014-09-11",87.3635,79.7522,91.6394,91.2101,84.5213,91.238,85.6301,93.3998,82.4207,86.0945,93.0515,84.0137,87.0188,89.1113,86.3033,88.3301,90.5297,93.5222,73.5377,85.1459,83.3918,92.1425,93.0065,89.4812,91.2101,91.6007,93.8948,75.2252,88.43,86.8172,82.5755,86.18,83.9804,80.9573,88.6298,83.7302,79.6712,90.0707,88.0061,86.0486,80.4758,87.0548,85.3385,87.8693,87.0089,77.3141,89.7494,86.7803,86.8424,87.3113,87.9188,90.7007,92.8184,91.1786,89.8394,83.0282,80.3597,84.4349,87.665,91.2722,82.0841,89.1797,90.7313,92.8742
"2014-09-12",81.8276,80.2004,87.9449,90.7169,86.4824,89.2787,85.2422,92.453,81.6809,89.0915,93.4736,89.42,80.3885,88.0079,84.4709,84.7049,92.6789,92.7365,76.4555,84.1397,82.7726,94.046,91.5485,86.1098,89.5892,91.9454,95.1188,77.8838,91.8005,85.3286,81.7673,82.175,80.2904,82.7744,88.466,84.5213,87.3518,91.6394,88.2095,74.4395,79.0358,87.287,85.5266,86.8595,87.3077,73.0076,87.4139,89.5613,86.2205,86.2142,87.8468,88.0322,89.3498,88.2014,90.3551,83.1524,84.02,85.2521,85.0487,92.4728,81.5423,86.9927,91.4018,92.9759
"2014-09-13",79.5272,84.3008,80.3219,87.2834,84.8291,87.6227,85.6688,90.4928,82.1372,87.9683,85.7417,90.9248,77.0405,87.0854,84.6455,84.0047,92.7194,92.5835,81.0923,86.7524,81.1103,95.0729,91.3442,83.255,86.4059,84.8444,94.2926,81.7457,89.4434,84.0398,82.7078,90.9581,78.7577,87.8045,92.2424,86.5112,84.4304,92.1353,91.5467,73.4531,77.8847,89.546,83.1047,86.9378,90.347,73.2002,88.6199,84.938,88.1105,88.8377,88.9385,87.278,92.4215,87.7289,90.5234,85.325,88.7405,88.5146,84.8849,88.4444,84.5465,84.2117,87.6758,93.551
"2014-09-14",84.056,86.9459,77.6885,84.5204,85.5608,88.0367,85.8749,88.0538,79.4291,85.0235,78.1142,85.8479,77.5751,85.7858,85.7435,85.631,91.4666,92.8265,84.8741,85.1099,78.7568,94.3628,91.337,82.4702,84.1154,88.8125,89.6252,85.3997,93.9497,84.5771,85.694,90.1094,81.6998,86.9351,88.4687,86.7893,81.1706,92.2424,92.5592,78.0674,77.9495,87.3572,83.5376,86.3195,91.2227,76.8146,91.1255,82.2785,90.4748,88.6874,91.1075,91.1453,85.3619,88.5749,88.241,86.5049,86.3618,89.8547,85.5923,79.4984,86.2457,82.1156,90.4415,89.8115
"2014-09-15",83.8607,89.3516,76.2314,80.7881,83.4728,89.8691,87.3059,83.3144,77.7992,81.7997,81.4163,78.6479,79.9727,86.4311,87.0179,86.0306,92.5259,91.2326,81.7133,83.2586,72.5792,96.0494,88.7234,82.9445,86.9531,87.0692,89.7197,85.109,87.8063,84.8849,89.3201,87.6272,84.1343,81.4226,86.657,85.4663,75.9173,90.2318,91.6025,79.5191,80.3642,85.9703,84.5492,81.6413,88.574,78.4508,84.2945,80.0159,92.3396,84.1739,86.1161,93.7994,79.4939,90.6152,84.2576,89.1689,79.547,89.9078,83.5025,76.8965,86.3708,82.1174,90.0932,88.3175
"2014-09-16",76.4132,89.7368,75.9956,81.8384,80.195,88.9664,89.9564,80.2238,75.6626,84.7688,86.2115,77.5319,80.9699,86.5589,84.6896,84.11,88.8242,88.628,80.8124,83.4386,73.0616,93.4007,86.9954,82.9742,86.2619,85.3232,90.0068,83.7248,87.9071,86.4221,90.8177,87.3086,86.0135,79.8512,88.4966,85.0145,73.6493,90.653,90.3425,83.2586,80.357,81.3326,84.8255,75.8255,86.6048,82.1534,83.606,78.1457,92.8751,81.7988,83.336,90.0941,76.2431,89.9726,82.5656,85.9622,79.133,92.0966,82.4837,80.5064,86.6426,81.5369,84.9524,85.6067
"2014-09-17",75.2306,85.8074,79.9241,83.435,77.7713,87.1439,90.2012,79.3859,74.3198,83.3018,88.4435,82.2641,83.1686,75.4088,83.93,82.4135,84.092,90.4055,79.9313,81.8375,75.6266,91.8599,88.8845,81.7916,87.1754,82.9148,90.338,83.4728,90.3506,84.5447,88.9655,88.3913,85.1207,83.1326,86.6444,86.5346,72.032,90.7358,90.9779,85.4429,80.8925,77.6435,86.7227,79.2239,88.6298,81.1832,88.9223,79.4165,94.073,76.2422,86.4599,87.8432,77.0666,90.3074,83.7086,90.8195,80.8718,89.843,85.4024,81.9797,86.3969,86.3564,83.2244,84.3251
"2014-09-18",75.5339,81.7691,80.6756,82.7834,78.98,88.4057,88.5353,80.5244,74.1848,81.7565,89.7188,81.0248,85.1927,80.8475,82.6115,78.0305,81.0347,93.2621,81.9293,81.1625,76.4546,91.1993,83.4449,81.6251,88.4282,85.2413,91.0184,84.2972,84.6023,85.7435,84.1802,89.6396,85.7327,83.1146,89.3462,87.8027,73.1606,91.1192,89.3147,87.503,75.6824,76.5518,88.0673,77.6399,91.9544,85.0541,87.0953,79.6865,95.0945,75.4529,84.1739,83.5862,81.7871,87.8396,79.3427,88.5713,81.0788,87.4481,86.6282,83.9228,83.4899,87.4526,83.4539,80.7557
"2014-09-19",82.076,81.275,82.6439,82.6421,83.687,91.0013,87.3887,85.3205,73.8698,84.5069,88.0601,77.9504,86.5904,83.0957,84.3224,76.4483,79.9835,94.7003,83.48,82.3163,78.1997,92.5619,84.344,81.8114,89.6135,87.6614,89.8511,85.8704,76.9955,86.8226,81.4847,85.4762,91.3415,81.2048,90.9113,84.8228,73.4072,88.0016,91.76,87.7991,71.447,75.2198,88.1258,81.8636,89.4623,83.9651,81.5603,77.918,90.2741,78.8045,83.4017,82.5512,87.6713,85.9874,78.1799,89.2319,82.2254,87.5759,86.4599,83.264,85.3691,88.5803,82.7564,79.2428
"2014-09-20",81.563,83.1659,81.7421,81.2597,91.4999,93.0209,86.6957,80.906,74.7383,80.2517,88.4255,77.7641,86.9684,83.4206,88.9106,76.5716,83.0759,94.3475,85.7615,84.5969,74.8958,91.0751,85.4042,84.2558,90.0284,89.0906,88.9493,89.7332,74.5736,87.3878,82.8194,84.3989,86.6327,80.0834,92.2721,85.0514,76.8956,85.3988,91.7717,87.1304,69.4301,76.6895,87.9044,84.3071,88.2734,84.9614,83.2757,80.834,90.0365,77.4995,76.514,81.7736,88.1267,85.0964,83.2622,87.2204,84.0515,88.9178,87.0773,83.4647,87.2789,85.3124,84.5249,83.1389
"2014-09-21",79.5704,82.2542,86.1296,77.9099,90.401,90.7718,80.1752,77.2817,75.7904,85.4042,83.6222,82.6097,85.2359,81.2075,86.9108,80.4371,83.4404,94.3241,86.6696,84.1883,66.9362,90.5603,83.156,86.8595,91.0544,88.4156,84.7859,90.1958,75.947,87.6533,82.3838,83.9615,81.7853,79.7657,92.8715,85.2665,80.1005,81.4379,87.0548,82.5944,74.0192,76.1351,87.4022,81.8951,91.3793,85.145,82.9409,78.8747,91.724,77.1692,77.801,79.2608,89.654,87.242,89.1356,86.648,84.6005,85.4105,86.6714,84.866,86.8181,86.045,85.8911,83.4665
"2014-09-22",80.7899,84.3368,90.86,76.3502,84.5465,86.2061,77.4473,75.2954,77.3348,86.7605,73.4423,86.5184,82.5926,79.7918,85.0136,83.1146,84.7769,93.4475,87.1241,87.2411,66.4628,89.3444,86.5859,87.2321,89.6783,81.9509,82.6682,87.4949,79.9988,84.5213,79.8818,83.6699,82.6547,81.1985,90.68,89.6081,80.6756,82.1489,74.7626,84.8822,74.9381,78.1349,88.2707,82.8059,92.8805,86.9999,83.8616,81.0239,86.2889,76.6202,78.4166,78.5489,80.3714,87.5012,89.2544,90.8591,85.3439,82.9796,90.5216,86.8388,85.3331,85.532,80.8223,85.1495
"2014-09-23",82.2803,85.3547,89.2967,74.9552,81.7349,85.3259,76.0532,78.9746,76.1342,84.7886,72.6809,85.1423,83.5628,75.7778,84.5654,84.0965,85.0334,89.7458,84.1136,87.6641,74.5313,85.0595,84.1397,84.7139,90.2885,80.78,80.2274,88.5623,79.7873,79.1483,81.4262,83.9939,83.3711,81.4838,88.4588,87.9233,81.7412,84.5141,73.5143,81.9743,78.2213,78.9737,87.1322,82.8914,93.0128,86.7074,80.6846,83.2496,83.3639,78.8945,76.9973,79.6838,76.7093,86.7182,88.3463,89.7917,84.9362,84.866,88.4687,85.6364,85.2377,82.8833,78.9638,81.8024
"2014-09-24",86.8559,84.2981,88.9871,76.8866,80.7791,84.3971,76.4213,82.3127,75.9596,80.6225,74.1911,86.5499,84.047,78.9197,83.2559,82.4738,86.3789,87.7325,83.5106,84.7094,82.0958,83.8517,84.4466,80.6585,89.9834,79.0601,74.264,88.1969,76.2422,76.4708,81.1031,86.9099,84.8552,83.9678,89.6342,82.5278,81.7583,86.1764,75.9506,80.3399,80.7107,77.9387,87.1763,84.2054,89.7134,84.8741,77.3672,86.6354,83.4179,80.9555,77.8406,80.2166,77.441,85.1297,86.1413,76.6742,84.9308,85.8821,84.6509,83.4611,84.9353,81.869,76.8407,82.8392
